-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Latitude  47.6101   Longitude -122.2015
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 110.01 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999
Parameter(s):
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2)
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (W m-2)
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (W m-2)
T2M                    MERRA-2 Temperature at 2 Meters (C)
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%)
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s)
WD10M                  MERRA-2 Wind Direction at 10 Meters (Degrees)
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C)
T2MWET                 MERRA-2 Wet Bulb Temperature at 2 Meters (C)
PS                     MERRA-2 Surface Pressure (kPa)
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg)
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day)
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS10M,WD10M,T2MDEW,T2MWET,PS,QV2M,PRECTOTCORR
2025,11,12,15,10.02,0.0,10.52,6.26,91.98,0.27,123.1,5.07,5.67,99.75,5.48,0.16
2025,11,12,16,70.25,50.88,60.54,6.08,96.53,0.7,42.1,5.58,5.83,99.77,5.68,0.66
2025,11,12,17,136.95,44.05,113.95,7.09,93.82,0.87,33.3,6.18,6.64,99.76,5.92,1.41
2025,11,12,18,188.7,62.19,157.63,7.94,92.7,0.79,34.7,6.83,7.39,99.76,6.2,2.77
2025,11,12,19,222.62,51.67,184.09,8.37,93.48,0.76,35.4,7.36,7.86,99.74,6.44,0.94
2025,11,12,20,208.45,116.1,160.17,8.89,91.89,0.72,46.1,7.62,8.26,99.71,6.56,1.04
2025,11,12,21,149.2,104.26,116.92,9.41,90.44,0.52,48.9,7.89,8.65,99.67,6.69,2.01
2025,11,12,22,107.75,52.29,89.57,9.59,91.72,0.34,47.4,8.26,8.93,99.64,6.87,3.45
2025,11,12,23,50.58,25.23,43.59,9.27,95.46,0.47,67.3,8.51,8.89,99.62,7.0,3.15
2025,11,13,0,6.0,0.0,6.4,8.52,98.4,0.7,111.0,8.24,8.38,99.6,6.86,2.25
2025,11,13,1,0.0,0.0,0.0,8.12,99.33,1.15,144.5,7.98,8.05,99.57,6.74,2.67
2025,11,13,2,0.0,0.0,0.0,8.21,99.29,1.35,158.8,8.09,8.15,99.56,6.78,2.64
2025,11,13,3,0.0,0.0,0.0,8.4,99.15,1.74,169.1,8.27,8.34,99.54,6.86,2.8
2025,11,13,4,0.0,0.0,0.0,8.73,98.23,1.99,169.6,8.48,8.6,99.54,6.95,2.95
2025,11,13,5,0.0,0.0,0.0,8.58,98.65,1.92,162.7,8.4,8.49,99.53,6.91,6.05
2025,11,13,6,0.0,0.0,0.0,8.28,98.77,1.98,156.2,8.12,8.2,99.51,6.78,11.94
2025,11,13,7,0.0,0.0,0.0,7.82,98.86,1.91,148.7,7.68,7.75,99.45,6.58,14.67
2025,11,13,8,0.0,0.0,0.0,7.41,98.86,1.96,147.9,7.27,7.34,99.41,6.4,10.27
2025,11,13,9,0.0,0.0,0.0,7.46,98.32,1.79,149.9,7.24,7.35,99.37,6.39,5.48
2025,11,13,10,0.0,0.0,0.0,7.6,97.78,1.7,155.2,7.28,7.44,99.3,6.42,6.87
2025,11,13,11,0.0,0.0,0.0,7.52,96.69,1.75,161.4,7.05,7.29,99.2,6.32,19.23
2025,11,13,12,0.0,0.0,0.0,7.97,96.19,1.84,168.7,7.41,7.69,99.11,6.49,5.42
2025,11,13,13,0.0,0.0,0.0,8.8,96.2,2.09,183.0,8.24,8.52,99.08,6.87,4.81
2025,11,13,14,0.0,0.0,0.0,9.32,96.43,2.25,174.6,8.8,9.06,99.0,7.14,11.41
2025,11,13,15,4.82,0.0,5.04,8.71,97.7,1.99,162.5,8.36,8.54,98.88,6.95,39.81
2025,11,13,16,37.6,12.04,32.84,9.11,98.41,0.94,167.7,8.87,8.99,98.79,7.2,25.72
2025,11,13,17,71.97,15.7,61.12,9.42,98.38,0.74,218.4,9.18,9.3,98.79,7.35,23.7
2025,11,13,18,87.07,32.5,71.43,9.57,98.45,0.78,237.5,9.32,9.45,98.8,7.43,57.76
2025,11,13,19,80.82,17.42,67.95,9.67,98.44,0.79,261.3,9.42,9.54,98.79,7.48,58.28
2025,11,13,20,77.78,46.17,58.27,9.67,98.48,0.95,276.7,9.4,9.54,98.82,7.48,55.27
2025,11,13,21,73.43,87.87,45.85,9.75,98.12,0.68,244.9,9.44,9.6,98.87,7.49,32.89
2025,11,13,22,53.97,59.15,35.77,10.09,97.9,1.22,210.6,9.77,9.93,98.94,7.64,24.66
2025,11,13,23,27.2,38.95,20.43,10.03,98.5,1.79,203.0,9.81,9.92,99.02,7.65,15.94
2025,11,14,0,4.4,11.87,5.36,9.71,99.0,1.96,199.1,9.57,9.64,99.09,7.52,7.24
2025,11,14,1,0.0,0.0,0.0,9.45,99.34,2.31,196.6,9.36,9.4,99.15,7.41,4.07
2025,11,14,2,0.0,0.0,0.0,9.37,99.21,2.53,193.9,9.27,9.32,99.16,7.36,2.9
2025,11,14,3,0.0,0.0,0.0,9.05,99.35,2.52,199.2,8.97,9.01,99.18,7.21,2.33
2025,11,14,4,0.0,0.0,0.0,8.53,99.25,2.45,206.5,8.44,8.49,99.23,6.95,1.87
2025,11,14,5,0.0,0.0,0.0,7.98,99.25,2.51,206.8,7.89,7.93,99.28,6.69,1.27
2025,11,14,6,0.0,0.0,0.0,7.46,99.25,2.6,204.5,7.37,7.42,99.38,6.45,1.28
2025,11,14,7,0.0,0.0,0.0,7.03,99.14,2.85,204.7,6.92,6.98,99.45,6.25,1.24
2025,11,14,8,0.0,0.0,0.0,6.56,99.01,2.89,207.4,6.42,6.49,99.5,6.04,1.5
2025,11,14,9,0.0,0.0,0.0,6.62,98.49,2.71,208.5,6.41,6.51,99.54,6.03,1.64
2025,11,14,10,0.0,0.0,0.0,6.91,98.2,2.76,210.7,6.65,6.78,99.6,6.13,1.36
2025,11,14,11,0.0,0.0,0.0,7.11,97.8,2.81,207.3,6.79,6.95,99.61,6.19,1.89
2025,11,14,12,0.0,0.0,0.0,7.26,97.99,2.66,197.3,6.97,7.11,99.55,6.27,3.13
2025,11,14,13,0.0,0.0,0.0,7.41,98.05,2.43,198.2,7.14,7.27,99.53,6.34,3.97
2025,11,14,14,0.0,0.0,0.0,7.57,97.79,2.37,205.8,7.25,7.41,99.58,6.39,4.89
2025,11,14,15,4.62,0.0,4.95,7.53,98.23,2.17,208.0,7.28,7.41,99.59,6.4,6.6
2025,11,14,16,35.78,8.62,31.12,7.6,98.83,1.75,205.0,7.42,7.51,99.6,6.47,14.57
2025,11,14,17,68.43,8.92,59.16,7.76,98.64,1.48,205.2,7.55,7.65,99.58,6.53,24.77
2025,11,14,18,94.18,15.41,78.55,7.93,98.41,1.33,214.3,7.66,7.79,99.59,6.59,32.22
2025,11,14,19,128.88,14.69,110.26,8.28,97.85,1.38,212.9,7.92,8.1,99.61,6.71,37.91
2025,11,14,20,124.32,21.14,105.68,8.68,97.36,1.65,213.9,8.23,8.45,99.61,6.86,47.61
2025,11,14,21,80.47,17.88,66.39,8.97,97.13,1.79,213.6,8.47,8.72,99.62,6.98,44.14
2025,11,14,22,65.53,15.95,54.32,9.11,96.79,1.94,209.6,8.59,8.85,99.63,7.02,36.01
2025,11,14,23,29.95,12.36,25.91,8.92,97.49,1.95,202.9,8.52,8.72,99.64,6.98,29.26
2025,11,15,0,3.85,4.1,4.12,8.41,98.48,1.89,196.9,8.17,8.29,99.65,6.81,24.03
2025,11,15,1,0.0,0.0,0.0,8.16,98.57,2.08,196.2,7.96,8.06,99.67,6.7,18.46
2025,11,15,2,0.0,0.0,0.0,8.19,98.37,2.45,194.1,7.97,8.08,99.68,6.7,14.86
2025,11,15,3,0.0,0.0,0.0,8.25,98.44,2.85,195.4,8.03,8.14,99.71,6.73,12.21
2025,11,15,4,0.0,0.0,0.0,8.33,98.37,3.25,197.4,8.1,8.21,99.74,6.76,11.25
2025,11,15,5,0.0,0.0,0.0,8.39,98.44,3.54,201.0,8.17,8.28,99.77,6.79,12.52
2025,11,15,6,0.0,0.0,0.0,8.23,98.53,3.35,200.4,8.03,8.13,99.81,6.72,13.55
2025,11,15,7,0.0,0.0,0.0,8.14,98.56,3.31,196.0,7.95,8.05,99.82,6.68,13.94
2025,11,15,8,0.0,0.0,0.0,8.14,98.56,3.42,191.8,7.94,8.04,99.82,6.68,15.5
2025,11,15,9,0.0,0.0,0.0,8.12,98.42,3.51,191.0,7.92,8.02,99.84,6.66,15.2
2025,11,15,10,0.0,0.0,0.0,8.19,98.45,3.44,192.4,7.98,8.08,99.9,6.69,13.22
2025,11,15,11,0.0,0.0,0.0,8.22,98.61,3.12,191.3,8.03,8.12,99.97,6.71,11.13
2025,11,15,12,0.0,0.0,0.0,8.21,98.6,2.84,191.2,8.03,8.12,100.04,6.7,6.03
2025,11,15,13,0.0,0.0,0.0,8.18,98.71,2.51,191.0,8.01,8.1,100.1,6.69,6.11
2025,11,15,14,0.0,0.0,0.0,8.19,98.69,2.51,195.3,8.02,8.11,100.15,6.69,4.84
2025,11,15,15,10.18,56.9,10.06,8.2,98.81,2.4,202.3,8.05,8.12,100.18,6.7,3.63
2025,11,15,16,74.28,258.15,36.33,8.22,98.85,1.98,203.2,8.06,8.14,100.22,6.71,3.09
2025,11,15,17,130.05,280.4,58.73,8.41,98.45,1.47,200.8,8.2,8.3,100.22,6.77,2.67
2025,11,15,18,160.73,332.34,71.22,8.73,98.01,0.94,203.3,8.43,8.58,100.19,6.89,2.43
2025,11,15,19,171.98,222.84,88.55,8.71,97.96,0.65,210.5,8.4,8.56,100.14,6.88,2.68
2025,11,15,20,163.98,220.4,94.93,8.5,98.17,0.57,215.1,8.22,8.36,100.1,6.8,3.75
2025,11,15,21,158.45,306.97,66.39,8.31,98.24,0.38,228.2,8.05,8.18,100.06,6.72,4.68
2025,11,15,22,120.72,329.7,46.75,8.11,98.37,0.14,8.1,7.86,7.98,100.02,6.64,4.18
2025,11,15,23,67.55,224.31,28.82,7.83,98.56,0.64,37.4,7.61,7.72,99.97,6.53,2.94
2025,11,16,0,7.47,50.12,7.53,7.31,99.11,0.98,41.7,7.19,7.25,99.92,6.34,1.94
2025,11,16,1,0.0,0.0,0.0,6.86,99.3,1.28,44.7,6.77,6.82,99.89,6.16,1.47
2025,11,16,2,0.0,0.0,0.0,6.73,99.18,1.38,39.7,6.61,6.67,99.85,6.1,1.35
2025,11,16,3,0.0,0.0,0.0,6.6,99.04,1.38,33.5,6.47,6.53,99.8,6.04,0.96
2025,11,16,4,0.0,0.0,0.0,6.51,98.92,1.15,34.0,6.37,6.44,99.72,6.0,0.54
2025,11,16,5,0.0,0.0,0.0,6.38,98.89,0.75,33.1,6.23,6.3,99.63,5.95,0.43
2025,11,16,6,0.0,0.0,0.0,6.27,98.88,0.28,19.1,6.11,6.19,99.53,5.91,0.45
2025,11,16,7,0.0,0.0,0.0,6.25,98.76,0.27,254.9,6.08,6.17,99.44,5.9,0.54
2025,11,16,8,0.0,0.0,0.0,6.31,98.76,0.54,232.5,6.14,6.23,99.35,5.93,0.64
2025,11,16,9,0.0,0.0,0.0,6.58,98.67,0.64,203.8,6.4,6.49,99.29,6.04,0.49
2025,11,16,10,0.0,0.0,0.0,6.58,98.93,0.8,195.3,6.45,6.52,99.22,6.06,0.31
2025,11,16,11,0.0,0.0,0.0,6.61,97.81,1.1,187.3,6.31,6.46,99.12,6.01,0.17
2025,11,16,12,0.0,0.0,0.0,6.93,94.77,1.04,186.6,6.17,6.55,99.0,5.96,0.18
2025,11,16,13,0.0,0.0,0.0,7.35,91.99,0.88,190.4,6.15,6.75,98.9,5.96,0.17
2025,11,16,14,0.0,0.0,0.0,7.55,90.35,0.86,194.8,6.1,6.82,98.81,5.94,0.2
2025,11,16,15,6.65,21.34,8.33,6.91,93.9,1.05,204.1,6.02,6.46,98.78,5.91,0.24
2025,11,16,16,45.1,92.46,33.3,7.09,98.24,0.84,212.4,6.85,6.97,98.8,6.26,0.33
2025,11,16,17,82.8,106.6,56.52,7.74,97.87,0.97,205.0,7.45,7.6,98.81,6.52,0.55
2025,11,16,18,116.15,137.45,78.95,7.99,97.69,1.16,196.6,7.67,7.83,98.82,6.62,0.86
2025,11,16,19,132.77,149.17,91.08,8.07,97.45,1.44,199.1,7.7,7.89,98.82,6.64,1.26
2025,11,16,20,114.1,50.84,91.75,7.94,96.97,1.48,198.6,7.51,7.73,98.8,6.55,1.78
2025,11,16,21,101.43,58.2,78.86,7.66,97.47,1.56,195.3,7.3,7.48,98.79,6.46,2.19
2025,11,16,22,79.57,55.08,63.05,7.43,97.96,1.81,192.4,7.15,7.29,98.79,6.39,2.34
2025,11,16,23,32.95,70.49,26.31,7.18,98.58,2.01,189.7,6.98,7.08,98.81,6.32,2.33
2025,11,17,0,3.78,9.31,5.11,6.93,98.73,2.09,189.4,6.77,6.85,98.83,6.22,2.39
2025,11,17,1,0.0,0.0,0.0,6.76,98.94,2.11,186.5,6.62,6.69,98.85,6.16,2.21
2025,11,17,2,0.0,0.0,0.0,6.65,99.06,2.01,185.1,6.52,6.59,98.86,6.12,2.27
2025,11,17,3,0.0,0.0,0.0,6.57,98.96,1.74,185.6,6.43,6.5,98.86,6.08,2.61
2025,11,17,4,0.0,0.0,0.0,6.48,98.95,1.84,197.1,6.34,6.41,98.88,6.04,3.12
2025,11,17,5,0.0,0.0,0.0,6.34,98.98,2.06,207.4,6.2,6.27,98.94,5.98,4.55
2025,11,17,6,0.0,0.0,0.0,6.14,99.08,1.8,206.7,6.01,6.08,99.01,5.9,6.3
2025,11,17,7,0.0,0.0,0.0,5.94,98.98,1.51,200.1,5.81,5.88,99.05,5.81,7.24
2025,11,17,8,0.0,0.0,0.0,5.76,99.05,1.38,190.4,5.64,5.7,99.09,5.74,8.22
2025,11,17,9,0.0,0.0,0.0,5.59,98.89,1.0,188.6,5.44,5.52,99.15,5.66,10.62
2025,11,17,10,0.0,0.0,0.0,5.36,98.97,0.79,199.1,5.21,5.29,99.22,5.57,10.97
2025,11,17,11,0.0,0.0,0.0,5.15,98.7,0.82,214.1,4.98,5.07,99.3,5.47,10.11
2025,11,17,12,0.0,0.0,0.0,4.95,98.87,0.83,229.4,4.81,4.88,99.35,5.4,11.54
2025,11,17,13,0.0,0.0,0.0,4.88,99.05,1.07,242.2,4.75,4.82,99.42,5.38,8.84
2025,11,17,14,0.0,0.0,0.0,4.76,99.03,1.17,241.9,4.64,4.7,99.49,5.33,7.41
2025,11,17,15,6.8,8.5,8.57,4.58,98.87,1.25,223.0,4.43,4.51,99.57,5.25,9.91
2025,11,17,16,63.65,52.13,53.31,5.11,98.81,1.42,201.5,4.95,5.03,99.67,5.44,10.03
2025,11,17,17,130.68,59.99,108.72,5.63,98.31,1.46,195.1,5.39,5.51,99.72,5.61,7.45
2025,11,17,18,178.18,71.32,141.77,6.35,97.07,1.49,190.9,5.94,6.14,99.76,5.82,8.14
2025,11,17,19,157.27,132.34,110.58,6.98,95.21,1.82,192.7,6.28,6.63,99.8,5.96,8.25
2025,11,17,20,149.12,141.72,102.04,7.25,93.65,2.33,194.4,6.31,6.78,99.83,5.97,6.48
2025,11,17,21,128.65,175.61,73.43,7.17,93.55,2.52,196.9,6.22,6.69,99.84,5.93,5.13
2025,11,17,22,99.65,209.73,53.83,7.19,94.23,2.35,196.8,6.33,6.76,99.87,5.98,4.19
2025,11,17,23,50.38,189.94,28.23,7.12,95.66,2.02,190.0,6.49,6.8,99.9,6.04,3.49
2025,11,18,0,5.93,38.98,7.09,5.58,100.0,1.58,177.8,5.65,5.62,99.94,5.7,2.6
2025,11,18,1,0.0,0.0,0.0,5.01,100.0,1.7,178.7,5.2,5.11,100.0,5.53,2.22
2025,11,18,2,0.0,0.0,0.0,5.18,100.0,1.71,187.0,5.2,5.19,100.06,5.52,1.8
2025,11,18,3,0.0,0.0,0.0,5.24,99.41,1.73,196.8,5.16,5.2,100.09,5.5,1.43
2025,11,18,4,0.0,0.0,0.0,5.19,98.71,1.74,210.4,5.04,5.11,100.13,5.44,1.22
2025,11,18,5,0.0,0.0,0.0,4.94,98.64,1.74,218.5,4.76,4.85,100.16,5.34,1.09
2025,11,18,6,0.0,0.0,0.0,4.43,98.83,1.45,214.6,4.28,4.36,100.21,5.16,1.43
2025,11,18,7,0.0,0.0,0.0,4.18,98.67,1.44,216.8,4.01,4.1,100.25,5.06,2.01
2025,11,18,8,0.0,0.0,0.0,3.68,98.82,1.5,219.3,3.52,3.6,100.28,4.89,2.46
2025,11,18,9,0.0,0.0,0.0,4.13,97.95,1.37,221.7,3.86,3.99,100.35,5.0,2.1
2025,11,18,10,0.0,0.0,0.0,4.51,95.82,1.23,208.0,3.92,4.21,100.42,5.02,1.81
2025,11,18,11,0.0,0.0,0.0,4.68,94.91,1.33,199.2,3.94,4.31,100.45,5.03,1.66
2025,11,18,12,0.0,0.0,0.0,4.85,94.77,1.38,201.7,4.1,4.47,100.5,5.08,0.4
2025,11,18,13,0.0,0.0,0.0,5.12,93.95,1.28,207.0,4.22,4.67,100.55,5.13,0.38
2025,11,18,14,0.0,0.0,0.0,5.51,92.17,0.98,192.3,4.35,4.93,100.58,5.17,0.43
2025,11,18,15,6.07,8.32,8.26,5.56,92.58,0.82,165.1,4.45,5.01,100.59,5.21,0.66
2025,11,18,16,63.17,63.81,53.4,5.69,93.19,0.55,182.1,4.69,5.19,100.63,5.29,0.58
2025,11,18,17,130.7,96.04,97.65,6.02,95.76,0.53,235.7,5.42,5.72,100.68,5.56,0.83
2025,11,18,18,186.02,264.81,117.79,6.41,95.1,0.61,275.6,5.69,6.05,100.73,5.67,1.07
2025,11,18,19,204.23,368.16,103.56,6.93,93.05,0.5,317.4,5.89,6.41,100.73,5.75,0.97
2025,11,18,20,223.82,390.75,109.31,7.25,91.0,0.46,1.2,5.89,6.57,100.7,5.75,0.89
2025,11,18,21,204.8,445.67,85.47,7.38,89.69,0.64,23.0,5.82,6.6,100.67,5.72,0.85
2025,11,18,22,149.12,358.92,64.26,7.08,89.64,0.91,37.0,5.51,6.3,100.67,5.6,0.59
2025,11,18,23,69.55,251.45,35.84,6.63,92.83,1.13,42.9,5.56,6.1,100.71,5.62,0.4
2025,11,19,0,5.62,43.81,7.28,5.68,97.4,1.21,40.0,5.31,5.49,100.75,5.52,0.21
2025,11,19,1,0.0,0.0,0.0,4.77,99.91,1.51,32.0,4.77,4.77,100.82,5.31,0.15
2025,11,19,2,0.0,0.0,0.0,4.61,100.0,1.71,32.1,4.71,4.66,100.86,5.29,0.13
2025,11,19,3,0.0,0.0,0.0,4.71,100.0,1.57,44.5,4.75,4.73,100.81,5.3,0.17
2025,11,19,4,0.0,0.0,0.0,4.69,98.75,1.18,33.6,4.51,4.6,100.8,5.22,0.44
2025,11,19,5,0.0,0.0,0.0,4.4,97.91,1.3,8.4,4.12,4.26,100.82,5.07,0.27
2025,11,19,6,0.0,0.0,0.0,4.14,97.8,1.69,2.0,3.82,3.98,100.87,4.97,0.32
2025,11,19,7,0.0,0.0,0.0,3.96,97.68,2.06,10.9,3.62,3.79,100.89,4.9,0.38
2025,11,19,8,0.0,0.0,0.0,3.66,97.49,2.35,25.5,3.33,3.49,100.85,4.79,0.53
2025,11,19,9,0.0,0.0,0.0,3.33,97.86,2.18,28.2,3.04,3.18,100.79,4.7,0.36
2025,11,19,10,0.0,0.0,0.0,2.97,97.78,1.88,18.2,2.68,2.82,100.74,4.58,0.13
2025,11,19,11,0.0,0.0,0.0,2.89,96.54,1.45,6.7,2.41,2.65,100.64,4.5,0.07
2025,11,19,12,0.0,0.0,0.0,2.64,97.29,1.03,4.4,2.23,2.43,100.54,4.46,0.13
2025,11,19,13,0.0,0.0,0.0,2.53,97.54,0.97,354.1,2.14,2.34,100.46,4.44,0.05
2025,11,19,14,0.0,0.0,0.0,2.5,97.69,1.02,352.1,2.12,2.31,100.4,4.44,0.02
2025,11,19,15,6.68,25.01,9.31,2.21,99.01,1.04,1.7,2.01,2.11,100.35,4.41,0.02
2025,11,19,16,79.25,169.25,58.17,2.92,97.48,1.31,1.7,2.55,2.73,100.29,4.57,0.02
2025,11,19,17,166.73,201.78,116.92,4.33,92.61,1.48,4.6,3.26,3.8,100.21,4.8,0.0
2025,11,19,18,236.75,291.39,147.52,5.95,86.93,1.8,8.3,3.95,4.95,100.11,5.05,0.0
2025,11,19,19,275.6,317.68,164.59,7.86,76.75,1.69,30.2,4.05,5.95,99.99,5.09,0.0
2025,11,19,20,269.7,326.88,154.81,8.72,73.15,1.69,33.4,4.17,6.44,99.86,5.15,0.0
2025,11,19,21,230.4,339.77,127.01,8.47,79.49,1.49,26.2,5.08,6.77,99.75,5.51,0.0
2025,11,19,22,152.68,209.48,99.11,7.73,87.91,1.17,40.5,5.83,6.78,99.67,5.8,0.0
2025,11,19,23,68.07,114.94,50.91,6.76,92.16,1.33,72.1,5.6,6.18,99.65,5.69,0.0
2025,11,20,0,4.93,11.9,6.42,5.91,91.4,1.83,85.9,4.64,5.27,99.65,5.32,0.0
2025,11,20,1,0.0,0.0,0.0,5.51,89.94,1.97,95.5,4.0,4.76,99.68,5.09,0.0
2025,11,20,2,0.0,0.0,0.0,5.33,87.87,2.15,108.4,3.49,4.41,99.69,4.91,0.03
2025,11,20,3,0.0,0.0,0.0,5.29,85.97,2.0,120.7,3.12,4.2,99.7,4.79,0.19
2025,11,20,4,0.0,0.0,0.0,4.95,86.57,1.63,133.3,2.89,3.92,99.7,4.71,0.37
2025,11,20,5,0.0,0.0,0.0,4.54,85.86,1.72,120.0,2.4,3.47,99.68,4.54,0.41
2025,11,20,6,0.0,0.0,0.0,4.37,84.17,2.17,112.8,1.94,3.15,99.61,4.4,0.85
2025,11,20,7,0.0,0.0,0.0,4.32,83.29,2.02,111.5,1.75,3.04,99.59,4.34,2.02
2025,11,20,8,0.0,0.0,0.0,4.32,83.31,1.59,131.2,1.77,3.05,99.6,4.34,5.71
2025,11,20,9,0.0,0.0,0.0,4.1,88.97,1.6,160.3,2.45,3.27,99.71,4.56,17.21
2025,11,20,10,0.0,0.0,0.0,3.75,95.29,1.61,178.6,3.08,3.42,99.82,4.76,18.18
2025,11,20,11,0.0,0.0,0.0,4.03,95.86,1.87,175.4,3.46,3.75,99.91,4.88,11.12
2025,11,20,12,0.0,0.0,0.0,4.63,95.55,2.15,163.8,3.99,4.31,99.99,5.07,4.97
2025,11,20,13,0.0,0.0,0.0,5.2,94.97,2.42,166.9,4.48,4.84,100.07,5.24,1.77
2025,11,20,14,0.0,0.0,0.0,5.5,95.21,2.51,177.3,4.82,5.16,100.15,5.36,0.92
2025,11,20,15,4.8,27.04,6.02,5.42,96.34,2.29,185.0,4.91,5.16,100.22,5.39,0.57
2025,11,20,16,70.7,184.46,44.17,5.7,96.12,1.84,180.0,5.14,5.42,100.29,5.48,0.46
2025,11,20,17,168.73,371.03,81.39,7.3,95.05,1.43,184.4,6.53,6.92,100.33,6.05,0.47
2025,11,20,18,246.93,501.38,93.61,8.83,90.75,1.61,215.2,7.35,8.09,100.36,6.41,0.56
2025,11,20,19,293.23,591.75,89.62,9.43,85.14,1.71,239.8,7.07,8.25,100.38,6.26,0.45
2025,11,20,20,291.62,589.66,86.61,9.56,84.14,1.86,270.6,7.04,8.3,100.4,6.24,0.45
2025,11,20,21,259.38,570.98,89.6,9.34,85.98,1.8,290.1,7.13,8.24,100.44,6.28,0.57
2025,11,20,22,185.65,452.8,86.75,8.94,89.95,1.69,311.9,7.41,8.17,100.53,6.39,0.59
2025,11,20,23,79.68,197.82,50.4,8.4,93.56,1.41,333.1,7.44,7.92,100.65,6.4,0.44
2025,11,21,0,5.5,25.86,8.12,7.92,92.8,0.85,18.4,6.83,7.38,100.7,6.14,0.39
2025,11,21,1,0.0,0.0,0.0,6.99,94.58,1.1,74.2,6.2,6.6,100.72,5.87,0.24
2025,11,21,2,0.0,0.0,0.0,5.74,99.06,1.86,123.6,5.62,5.68,100.7,5.64,0.19
2025,11,21,3,0.0,0.0,0.0,4.63,100.0,2.22,148.8,5.33,4.98,100.72,5.52,0.2
2025,11,21,4,0.0,0.0,0.0,4.31,100.0,1.87,153.0,5.22,4.76,100.79,5.48,0.15
2025,11,21,5,0.0,0.0,0.0,5.16,100.0,1.43,161.2,5.46,5.31,100.77,5.57,0.25
2025,11,21,6,0.0,0.0,0.0,4.82,99.34,0.55,202.4,4.74,4.78,100.79,5.3,0.39
2025,11,21,7,0.0,0.0,0.0,4.49,98.08,0.48,288.1,4.24,4.36,100.84,5.11,0.48
2025,11,21,8,0.0,0.0,0.0,4.22,97.7,0.56,274.1,3.91,4.06,100.93,4.99,0.47
2025,11,21,9,0.0,0.0,0.0,4.42,97.74,0.63,195.6,4.12,4.27,100.98,5.06,0.43
2025,11,21,10,0.0,0.0,0.0,4.35,99.44,1.23,190.3,4.29,4.32,101.04,5.12,0.22
2025,11,21,11,0.0,0.0,0.0,4.51,100.0,1.97,186.1,4.52,4.52,101.0,5.21,0.28
2025,11,21,12,0.0,0.0,0.0,4.53,100.0,2.34,186.4,4.56,4.55,100.96,5.22,0.06
2025,11,21,13,0.0,0.0,0.0,4.54,99.92,2.54,187.0,4.55,4.54,100.93,5.22,0.07
2025,11,21,14,0.0,0.0,0.0,4.46,99.92,2.56,190.6,4.46,4.46,100.94,5.19,0.06
2025,11,21,15,3.65,3.18,4.18,4.29,99.75,2.72,191.2,4.27,4.28,100.93,5.12,0.07
2025,11,21,16,37.55,1.29,32.77,4.94,96.83,2.6,191.3,4.48,4.71,100.96,5.2,0.11
2025,11,21,17,83.9,2.84,73.26,5.63,94.59,2.57,185.8,4.85,5.24,100.96,5.33,0.13
2025,11,21,18,114.55,3.01,97.62,6.2,93.15,2.76,192.6,5.19,5.7,100.98,5.46,0.16
2025,11,21,19,133.68,2.65,115.85,6.75,90.52,3.01,198.6,5.32,6.04,100.99,5.51,0.23
2025,11,21,20,119.88,6.82,103.4,6.96,89.2,3.06,198.8,5.33,6.15,100.96,5.51,0.27
2025,11,21,21,122.65,4.18,104.43,6.96,90.32,2.83,193.9,5.5,6.23,100.96,5.58,0.31
2025,11,21,22,70.25,40.61,58.99,6.86,92.4,2.58,184.0,5.74,6.3,100.96,5.67,0.31
2025,11,21,23,39.3,2.59,34.25,6.58,95.21,2.29,172.0,5.89,6.24,100.97,5.73,0.25
2025,11,22,0,3.5,0.0,4.01,6.14,97.14,2.09,165.3,5.74,5.94,101.0,5.67,0.23
2025,11,22,1,0.0,0.0,0.0,6.14,96.49,2.28,170.4,5.65,5.9,101.02,5.63,0.21
2025,11,22,2,0.0,0.0,0.0,6.03,97.07,2.09,171.2,5.62,5.83,101.04,5.62,0.22
2025,11,22,3,0.0,0.0,0.0,5.92,97.13,1.87,174.5,5.53,5.73,101.06,5.58,0.29
2025,11,22,4,0.0,0.0,0.0,5.83,97.05,1.86,178.8,5.43,5.63,101.07,5.54,0.43
2025,11,22,5,0.0,0.0,0.0,5.79,97.14,2.04,181.1,5.38,5.58,101.06,5.53,0.56
2025,11,22,6,0.0,0.0,0.0,5.75,97.23,2.2,189.4,5.37,5.56,101.06,5.52,0.68
